Cat…leg prestacions ortoprotŠtiques - Novembre 2025;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Grup - codi;Grup - descripci¢;Subgrup - codi;Subgrup - descripci¢;Categoria - codi;Categoria aparell;Tipus de producte - codi;Tipus de producte ;Import m…xim de facturaci¢ (?);Aportaci¢ usuari/a (?);Aportaci¢ CatSalut (?);·mbit de prescripci¢ de l'aparell;Indicador informe cl¡nic;Classificaci¢ de l'aparell;Edat m¡nima;Edat m…xima;Indicador de bilateralitat;Indicador validaci¢ sanit…ria;Periodicitat prescripci¢ (mesos)
0624;Pr•tesis de membre inferior;062403;Pr•tesis parcials de peu, incloses les pr•tesis de dit;PIP 020;Pr•tesi per a amputaci¢ de Chopart;PIP 020B;Pr•tesi per a amputaci¢ de Chopart. Bot¡ amb farciment anat•mic i coberta cosmŠtica;1130,03;0;1130,03;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062403;Pr•tesis parcials de peu, incloses les pr•tesis de dit;PIP 020;Pr•tesi per a amputaci¢ de Chopart;PIP 020C;Pr•tesi per a amputaci¢ de Chopart en silicona amb farciment protŠtic anterior;1657,42;0;1657,42;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062403;Pr•tesis parcials de peu, incloses les pr•tesis de dit;PIP 020;Pr•tesi per a amputaci¢ de Chopart;PIP 020D;Pr•tesi per a amputaci¢ de Chopart. Encaix laminat en resina acr¡lica i puntera el…stica;1386,66;0;1386,66;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062403;Pr•tesis parcials de peu, incloses les pr•tesis de dit;PIP 020;Pr•tesi per a amputaci¢ de Chopart;PIP 020E;Pr•tesi per a amputaci¢ de Chopart. Encaix laminat en resina acr¡lica amb farciment anat•mic i coberta cosmŠtica;1647,37;0;1647,37;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062403;Pr•tesis parcials de peu, incloses les pr•tesis de dit;PIP 030;Pr•tesi per a amputaci¢ de Pirogov;PIP 030A;Pr•tesi per a amputaci¢ de Pirogov amb encaix laminat amb farciment protŠtic anterior en material el…stic i base acumuladora d'energia;1626,7;0;1626,7;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062403;Pr•tesis parcials de peu, incloses les pr•tesis de dit;PIP 030;Pr•tesi per a amputaci¢ de Pirogov;PIP 030B;Pr•tesi per a amputaci¢ de Pirogov amb encaix laminat amb farciment anat•mic i coberta cosmŠtica;1830,26;0;1830,26;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062403;Pr•tesis parcials de peu, incloses les pr•tesis de dit;PIP 030;Pr•tesi per a amputaci¢ de Pirogov;PIP 030C;Pr•tesi per a amputaci¢ de Pirogov de silicona, amb farciment anterior i base acumuladora d'energia;3025;0;3025;H;S;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062406;Pr•tesis per a la desarticulaci¢ de turmell;PIB 000;Pr•tesi de desarticulaci¢ de turmell tipus Syme;PIB 000A;Pr•tesi (encaix) de desarticulaci¢ de turmell tipus Syme, amb encaix laminat (prescriure, a m‚s, un peu tipus Syme a elecci¢ i, si cal, una beina de silicona, un sistema de suspensi¢ i una mitja);1219,41;0;1219,41;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062406;Pr•tesis per a la desarticulaci¢ de turmell;PIB 000;Pr•tesi de desarticulaci¢ de turmell tipus Syme;PIB 000B;Pr•tesi (encaix) de desarticulaci¢ de turmell tipus Syme, amb encaix laminat bivalve (prescriure, a m‚s, un peu tipus Syme a elecci¢ i, si cal, una beina de silicona i una mitja);1245,71;0;1245,71;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062406;Pr•tesis per a la desarticulaci¢ de turmell;PIB 000;Pr•tesi de desarticulaci¢ de turmell tipus Syme;PIB 000C;Pr•tesi (encaix) de desarticulaci¢ de turmell tipus Syme, amb encaix extern r¡gid i encaix interior flexible en termopl…stic tou (prescriure, a m‚s, un peu tipus Syme a elecci¢ i, si cal, un sistema de suspensi¢ i una mitja);1346,51;0;1346,51;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062406;Pr•tesis per a la desarticulaci¢ de turmell;PIB 000;Pr•tesi de desarticulaci¢ de turmell tipus Syme;PIB 000D;Pr•tesi (encaix) de desarticulaci¢ de turmell tipus Syme, amb encaix extern r¡gid i encaix interior flexible en silicona (prescriure, a m‚s, un peu tipus Syme a elecci¢ i, si cal, una mitja);1678,98;0;1678,98;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062406;Pr•tesis per a la desarticulaci¢ de turmell;PIB 900;Beina (liner) per a pr•tesi de desarticulaci¢ de turmell tipus Syme;PIB 900A;Beina (liner) de silicona per a pr•tesi de desarticulaci¢ de turmell tipus Syme, a mida;1534,5;0;1534,5;H;S;M;--;--;S;S;12
0624;Pr•tesis de membre inferior;062406;Pr•tesis per a la desarticulaci¢ de turmell;PIB 900;Beina (liner) per a pr•tesi de desarticulaci¢ de turmell tipus Syme;PIB 900B;Beina (liner) de silicona per a pr•tesi de desarticulaci¢ de turmell tipus Syme;561;0;561;H;N;A;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 000;Pr•tesi transtibial amb encaix PTB;PIT 000A;Pr•tesi transtibial amb encaix PTB (prescriure, a m‚s, una estructura endoesquelŠtica, un sistema de suspensi¢, un peu a elecci¢ i, si cal, una genollera de suspensi¢, una funda, una mitja o coberta cosmŠtica i una mitja);1411,26;0;1411,26;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 000;Pr•tesi transtibial amb encaix PTB;PIT 000B;Pr•tesi transtibial amb encaix PTB i estructura exoesquelŠtica (prescriure, a m‚s, un sistema de suspensi¢, un peu a elecci¢ i, si cal, una genollera de suspensi¢ i una mitja);2324,85;0;2324,85;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 010;Pr•tesi transtibial amb encaix TSB;PIT 010A;Pr•tesi transtibial amb encaix TSB (prescriure, a m‚s, una estructura endoesquelŠtica, un sistema de suspensi¢, un peu a elecci¢ i, si cal, una beina, una funda, una mitja o coberta cosmŠtica i una mitja);1485,12;0;1485,12;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 010;Pr•tesi transtibial amb encaix TSB;PIT 010B;Pr•tesi transtibial amb encaix TSB i estructura exoesquelŠtica (prescriure, a m‚s, un sistema de suspensi¢, un peu a elecci¢ i, si cal, una beina i una mitja);2392,74;0;2392,74;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 020;Pr•tesi transtibial amb encaix KBM;PIT 020A;Pr•tesi transtibial amb encaix KBM (prescriure, a m‚s, una estructura endoesquelŠtica, un peu a elecci¢ i, si cal, una beina, una genollera de suspensi¢, una funda i una mitja o coberta cosmŠtica i una mitja);1522,35;0;1522,35;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 020;Pr•tesi transtibial amb encaix KBM;PIT 020B;Pr•tesi transtibial amb encaix KBM i estructura exoesquelŠtica (prescriure, a m‚s, un peu a elecci¢ i, si cal, una beina, una genollera de suspensi¢ i una mitja);2343,81;0;2343,81;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 900;Estructura per a pr•tesi transtibial;PIT 900A;Estructura endoesquelŠtica per a pr•tesi transtibial, per a usuaris fins a 45 kg de pes;831,64;0;831,64;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 900;Estructura per a pr•tesi transtibial;PIT 900B;Estructura endoesquelŠtica per a pr•tesi transtibial, per a usuaris entre 45 i 66 kg de pes;855,01;0;855,01;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 900;Estructura per a pr•tesi transtibial;PIT 900C;Estructura endoesquelŠtica per a pr•tesi transtibial, per a usuaris entre 66 i 100 kg de pes;865,82;0;865,82;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 900;Estructura per a pr•tesi transtibial;PIT 900D;Estructura endoesquelŠtica per a pr•tesi transtibial, per a usuaris entre 100 i 125 kg de pes;931,51;0;931,51;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 900;Estructura per a pr•tesi transtibial;PIT 900E;Estructura endoesquelŠtica per a pr•tesi transtibial, per a usuaris entre 125 i 166 kg de pes;1064,93;0;1064,93;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 900;Estructura per a pr•tesi transtibial;PIT 900F;Estructura exoesquelŠtica per a pr•tesi transtibial;1276;0;1276;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 910;Encaix tibial;PIT 910A;Encaix PTB. Inclou adaptaci¢ i alineaci¢;1558,33;0;1558,33;H;N;M;--;--;S;S;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 910;Encaix tibial;PIT 910B;Encaix TSB. Inclou adaptaci¢ i alineaci¢;1667,42;0;1667,42;H;N;M;--;--;S;S;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 910;Encaix tibial;PIT 910C;Encaix KBM. Inclou adaptaci¢ i alineaci¢;1731,58;0;1731,58;H;N;M;--;--;S;S;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 910;Encaix tibial;PIT 910D;Encaix intern en termopl…stic tou o semigoma per a pr•tesi transtibial;451,92;0;451,92;H;N;M;--;--;S;S;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 920;Beina (liner) per a pr•tesi transtibial;PIT 920A;Beina interna (liner) de silicona per a pr•tesi transtibial;512,97;0;512,97;H;N;A;--;--;S;N;6
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 920;Beina (liner) per a pr•tesi transtibial;PIT 920B;Beina interna (liner) d?uret… per a pr•tesi transtibial;486,69;0;486,69;H;N;A;--;--;S;N;6
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 920;Beina (liner) per a pr•tesi transtibial;PIT 920C;Beina interna (liner) en gel per a pr•tesi transtibial;439,45;0;439,45;H;N;A;--;--;S;N;6
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 920;Beina (liner) per a pr•tesi transtibial;PIT 920D;Beina interna (liner) de silicona per a pr•tesi transtibial, a mida, per a usuaris amb caracter¡stiques especials que no permeten adaptar les prefabricades;1595;0;1595;H;S;M;--;--;S;S;6
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 920;Beina (liner) per a pr•tesi transtibial;PIT 920E;Beina (liner) pedi…trica per a pr•tesi transtibial;717,82;0;717,82;H;N;A;--;--;S;N;6
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 930;Sistemes de suspensi¢ mec…nics per a pr•tesi transtibial;PIT 930A;Corretja de suspensi¢ per a PTB;132;0;132;H;N;A;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 930;Sistemes de suspensi¢ mec…nics per a pr•tesi transtibial;PIT 930B;Corretja de suspensi¢ per a PTB, a mida;189,2;0;189,2;H;N;M;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 930;Sistemes de suspensi¢ mec…nics per a pr•tesi transtibial;PIT 930C;Cosselet femoral amb barres articulades;707,03;0;707,03;H;N;M;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 930;Sistemes de suspensi¢ mec…nics per a pr•tesi transtibial;PIT 930D;??Genollera de suspensi¢ el…stica tipus neoprŠ o teixit;64,17;0;64,17;H;N;A;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 930;Sistemes de suspensi¢ mec…nics per a pr•tesi transtibial;PIT 930E;Genollera de suspensi¢ per a buit;162,8;0;162,8;H;N;A;--;--;S;N;6
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 940;Sistemes de suspensi¢ de buit passiu per a pr•tesi transtibial;PIT 940A;Suspensi¢ per v…lvula d'una via manual per a pr•tesi transtibial;97,9;0;97,9;H;N;A;--;--;S;N;18
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 940;Sistemes de suspensi¢ de buit passiu per a pr•tesi transtibial;PIT 940B;Suspensi¢ per v…lvula d'una via autom…tica per a pr•tesi transtibial;127,32;0;127,32;H;N;A;--;--;S;N;18
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 940;Sistemes de suspensi¢ de buit passiu per a pr•tesi transtibial;PIT 940C;Sistema de suspensi¢ hipob…rica mitjan‡ant beina interna (liner) de silicona amb un cŠrcol de segellat, per a pr•tesi transtibial;770;0;770;H;N;A;--;--;S;N;6
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 940;Sistemes de suspensi¢ de buit passiu per a pr•tesi transtibial;PIT 940D;Sistema de suspensi¢ hipob…rica mitjan‡ant beina interna (liner) de silicona amb m‚s d'un cŠrcol de segellat, per a pr•tesi transtibial;855,48;0;855,48;H;N;A;--;--;S;N;6
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 950;Sistemes de suspensi¢ de buit actiu per a pr•tesi transtibial;PIT 950A;Sistema de suspensi¢ de buit actiu d'alta pressi¢ mec…nic, per a pr•tesi transtibial;1870;0;1870;H;S;A;--;--;S;S;24
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 960;Altres components i accessoris de pr•tesis transtibials;PIT 960A;Funda cosmŠtica externa per a pr•tesi endoesquelŠtica transtibial;272,85;0;272,85;H;N;M;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 960;Altres components i accessoris de pr•tesis transtibials;PIT 960B;Mitja per a pr•tesi endoesquelŠtica transtibial;32,82;0;32,82;H;N;A;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 960;Altres components i accessoris de pr•tesis transtibials;PIT 960C;Coberta cosmŠtica de revestiment en PVC per a pr•tesi endoesquelŠtica transtibial;540,54;0;540,54;H;N;A;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 960;Altres components i accessoris de pr•tesis transtibials;PIT 960D;Coberta cosmŠtica de revestiment en silicona per a pr•tesi endoesquelŠtica transtibial;770;0;770;H;N;A;--;--;S;N;12
0624;Pr•tesis de membre inferior;062409;Pr•tesis transtibials (sota del genoll);PIT 960;Altres components i accessoris de pr•tesis transtibials;PIT 960E;Copes distals per a monyons c•nics;242;0;242;H;N;A;--;--;S;N;12
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 000;Pr•tesi de desarticulaci¢ de genoll amb suport distal;PIR 000A;Pr•tesi de desarticulaci¢ de genoll amb encaix extern amb suport distal (prescriure, a m‚s, una estructura endoesquelŠtica, un encaix intern i/o beina, una articulaci¢ de genoll, un peu a elecci¢ i, si cal, un sistema de suspensi¢, una funda, una mitja o coberta cosmŠtica i una mitja);1948,54;0;1948,54;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 000;Pr•tesi de desarticulaci¢ de genoll amb suport distal;PIR 000B;Pr•tesi de desarticulaci¢ de genoll amb encaix extern amb suport distal i estructura exoesquelŠtica (prescriure, a m‚s, un encaix intern i/o beina, una articulaci¢ de genoll, un peu a elecci¢ i, si cal, un sistema de suspensi¢ i una mitja);2887,04;0;2887,04;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 010;Pr•tesi de desarticulaci¢ de genoll amb suport isqui…tic;PIR 010A;Pr•tesi de desarticulaci¢ de genoll amb encaix extern amb suport isqui…tic (prescriure, a m‚s, una estructura endoesquelŠtica, un encaix intern i/o beina, una articulaci¢ de genoll, un peu a elecci¢ i, si cal, un sistema de suspensi¢, una funda, una mitja o coberta cosmŠtica i una mitja);2034,6;0;2034,6;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 010;Pr•tesi de desarticulaci¢ de genoll amb suport isqui…tic;PIR 010B;Pr•tesi de desarticulaci¢ de genoll amb encaix extern amb suport isqui…tic i estructura exoesquelŠtica (prescriure, a m‚s, un encaix intern i/o beina, una articulaci¢ de genoll, un peu a elecci¢ i, si cal, un sistema de suspensi¢ i una mitja);3017,04;0;3017,04;H;N;M;--;--;S;S;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 900;Estructura per a pr•tesi de desarticulaci¢ de genoll;PIR 900A;Estructura endoesquelŠtica per a pr•tesi de desarticulaci¢ de genoll, per a usuaris fins a 45 kg de pes;967,86;0;967,86;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 900;Estructura per a pr•tesi de desarticulaci¢ de genoll;PIR 900B;Estructura endoesquelŠtica per a pr•tesi de desarticulaci¢ de genoll, per a usuaris entre 45 i 66 kg de pes;1018,29;0;1018,29;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 900;Estructura per a pr•tesi de desarticulaci¢ de genoll;PIR 900C;Estructura endoesquelŠtica per a pr•tesi de desarticulaci¢ de genoll, per a usuaris entre 66 i 100 kg de pes;1054,04;0;1054,04;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 900;Estructura per a pr•tesi de desarticulaci¢ de genoll;PIR 900D;Estructura endoesquelŠtica per a pr•tesi de desarticulaci¢ de genoll, per a usuaris entre 100 i 125 kg de pes;1098,37;0;1098,37;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 900;Estructura per a pr•tesi de desarticulaci¢ de genoll;PIR 900E;Estructura endoesquelŠtica per a pr•tesi de desarticulaci¢ de genoll, per a usuaris entre 125 i 166 kg de pes;1116,7;0;1116,7;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 900;Estructura per a pr•tesi de desarticulaci¢ de genoll;PIR 900F;Estructura exoesquelŠtica per a pr•tesi de desarticulaci¢ de genoll;1390,4;0;1390,4;H;N;M;--;--;S;N;24
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 910;Encaix per a pr•tesi de desarticulaci¢ de genoll;PIR 910A;Encaix extern per a pr•tesi de desarticulaci¢ de genoll amb suport distal. Inclou adaptaci¢ i alineaci¢;2168,28;0;2168,28;H;N;M;--;--;S;S;12
0624;Pr•tesis de membre inferior;062412;Pr•tesis per a la desarticulaci¢ de genoll;PIR 910;Encaix per a pr•tesi de desarticulaci¢ de genoll;PIR 910B;Encaix extern per a pr•tesi de desarticulaci¢ de genoll amb suport isqui…tic. Inclou adaptaci¢ i alineaci¢;2316,78;0;2316,78;H;N;M;--;--;S;S;12
